coreid,abcd:typifiedName,aec:associatedTaxa,ala:photographer,ala:species,ala:subfamily,ala:subspecies,ala:superfamily,chrono:ChronometricAge,dc:language,dc:rights,dc:type,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:caste,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:cultivarEpithet,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:degreeOfEstablishment,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genericName,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:identifiedByID,dwc:individualCount,dwc:informationWithheld,dwc:infragenericEpithet,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphic,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:organismScope,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentEventID,dwc:parentNameUsage,dwc:parentNameUsageID,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:recordedByID,dwc:relatedResourceID,dwc:relationshipOfResource,dwc:relationshipRemarks,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subfamily,dwc:subgenus,dwc:subtribe,dwc:superfamily,dwc:taxonConceptID,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:tribe,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimIdentification,dwc:verbatimLabel,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:vitality,dwc:waterBody,dwc:year,flag_encoding_error,gbif:Identifier,gbif:Reference,gbif:identifiedByID,gbif:recordedByID,idigbio:recordId,obis:ExtendedMeasurementOrFact,symbiota:paleo-element,symbiota:paleo-eon,symbiota:paleo-epoch,symbiota:paleo-era,symbiota:paleo-period,symbiota:paleo-stage,symbiota:recordEnteredBy,symbiota:recordID,symbiota:verbatimScientificName,taxonRankID,zan:ChronometricDate
2916ad7f-63b4-48cf-9b53-df3a1addd7ff,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-11-15 13:06:24,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393536,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212322,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,Los Angeles,,,,,,14,,,,,,,,,,,,,1975-03-14,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,North end of San Dimas,,,,,,,,,,305,,3,,,,,,,,,,94e16ed1-bbdc-49e4-97c3-33f1da0bbd5b,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,D. Mooney,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,73,California,,,,,,156015,,,,,,,,,1000',"14,III,75",,,,,,,,,,,1975,,,,,,urn:uuid:94e16ed1-bbdc-49e4-97c3-33f1da0bbd5b,,,,,,,,,,,,
9fc632cf-050a-4cb0-92c2-d1f29a43e055,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-11-12 15:21:42,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393570,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212357,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,San Diego,,,,,,4,,,,,,,,,,,,,1961-03-04,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,El Cajon,,,,,,,,,,,,3,,,,,,,,,,98f66873-ea1f-496f-922e-c6ba0dcc77e2,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Fred Thorne,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,63,California,,,,,,156015,,,,,,,,,,"MAR.4, 1961",,,,,,,,,,,1961,,,,,,urn:uuid:98f66873-ea1f-496f-922e-c6ba0dcc77e2,,,,,,,,,,,,
17ac26ef-d389-49eb-b0ee-f51f63097c83,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681077,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211297,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United Kingdom,,,,,,,,4,,,,,,,,,,,,,1993-08-04,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Hampshire, Bolore",,,,,,,,,,,,8,,,,,,,,,,762ffc8d-0ab4-432f-8ac2-9d362d24f4ea,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,216,,,,,,,156015,Species,,,,,,,,,8-4-93,,,,,,,,,,,1993,,,,,,,,,,,,,,,18f34e82-24e4-4b59-9f4c-c02f9da75a0a,,,
3e78dd7c-ed07-4e72-9dea-7bccf521f621,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681098,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211305,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Los Angeles,,,,,,19,,,,,,,,,,,,,1983-01-19,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Sala,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Griffith Park,,,"Label reads ""Griffith Pk."" only",,,,,,,,,1,,,,,,,,,,25f79797-296d-4539-b9df-b6778488a146,Collection of R.C. Hamera,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,"12068201, 12-0-6-82",,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,19,California,,,,,,156015,Species,,,,,,,,,"Jan 19, 1983",,,,,,,,,,,1983,,,,,,,,,,,,,,,285c5263-b798-47d1-85ca-c2d0174080e3,,,
4d187798-f77b-4b34-b152-158239cf3904,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681141,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211347,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,30,,,,,,,,,,,,,1975-11-30,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"6762 Avenida Andorra, La Jolla",,,,,,,,,,,,11,,,,,,,,,,cf25ca11-b34f-484e-8da5-30d08f21cc67,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Stoddard,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,334,California,,,,,,156015,Species,,,,,,,,,30 Nov. 1975,,,,,,,,,,,1975,,,,,,,,,,,,,,,6559e2d8-2486-4d59-b601-2e99835747c1,,,
d526d240-c8fb-49e6-8a07-57075c2bddbc,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681156,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211353,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,11,,,,,,,,,,,,,1955-02-11,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Division Street,,,,,,,,,,,,2,,,,,,,,,,54821415-2c56-4808-be6b-4fa8fa2abe79,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R.W. Breedlove,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Female,rapae,42,California,,,,,,156015,Species,,,,,,,,,FEB 11 '55,,,,,,,,,,,1955,,,,,,,,,,,,,,,f92b1c13-3986-4a2a-bdcc-9da6af9f005f,,,
f574699e-febb-4854-9f70-30458c830939,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681178,,,,,,,,,,,,,,,,,Willow,PreservedSpecimen,,,,SDNHM212323,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,1000,United States,,San Diego,,,,,,4,32.893701,-117.067559,,,,,,,,,,,1996-05-04,,,,Pieridae,,,,,,,,Pieris,,,,"Marker placed at estimated site center, as described in ""The Lepidoptera of Marine Corps Air Station Miramar..."" (Brown & Bash 2004). Uncertainty extends a 1000 m radius to include all estimated site area.",georef batch tool 2022-12-12,reviewed - high confidence,cmojica (2022-12-12 22:43:00),,,Willows,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Naval Air Station Miramar, Site 3",,,,,,,,,,,,5,,,,,,,,,,daee50a0-90b4-4420-ad56-bd52b42de205,Site 3,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,125,California,,,,,,156015,Species,,,,,,,,,4.v.1996,,,,,,,,,,,1996,,,,,,,,,,,,,,,b8a2b440-f4ca-4d65-be1a-47c41fc591fa,,,
b72aa4cd-0ea6-4376-b32d-e908d3a68b2a,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681196,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212336,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,19,,,,,,,,,,,,,1998-04-19,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"San Marcos, San Elijo Ranch",,,,,,,,,,,,4,,,,,,,,,,41ee04c5-b718-481a-b1aa-f6a32db761a3,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,D.K. Faulkner,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,109,California,,,,,,156015,Species,,,,,,,,,19/20APR1998,,,,,,,,,,,1998,,,,,,,,,,,,,,,14df2298-df9c-4f24-b890-95c1d42f1cac,,,
7119d7ce-1124-4786-9d0c-ab457b0a0e1b,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681403,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212512,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,1,,,,,,,,,,,,,1980-11-01,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Jamacha, Highway 94",,,,,,,,,,,,11,,,,,,,,,,ff6c8b98-0239-4fcb-a69c-dbf61bdf10e3,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Brown | Faulkner,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,306,California,,,,,,156015,Species,,,,,,,,,1 November 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,86b4cb8a-0e7b-43c4-91a4-f076b7c1e851,,,
ca15673a-b747-4819-92e3-209095e21c34,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681432,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM214732,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,c3db3e25-526f-4437-a1d9-92f83ef5234a,Dandelion Flower; Cabbage White; Not sure of the locality and the extra info,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,,,,,,,156015,Species,,,,,,,,,24 FEB,,,,,,,,,,,,,,,,,,,,,,,,,,b38f74f8-0042-4228-9138-f0c926d1c333,,,
a656382b-ee9e-4cd3-92ed-2e02fd8e4d83,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-24 11:38:40,https://ecdysis.org/collections/individual/index.php?occid=1726159,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002123,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,31079,United States,,Giles,,,,,,26,37.314032,-80.703738,,,,,,,,,,,1965-07-26,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,7,,,,,,,,,,3eae3492-4d9f-4287-a502-d82fc18181ae,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,207,Virginia,,,,,,156015,Species,,,,,,,,,1965-7-26,,,,,,,,,,,1965,,,,,,,,,,,,,,SGrant,01c871de-103a-46fd-9bc8-986fccbc224e,,,
baeaa160-fadb-4bdf-a96f-8b4c0ea2eab4,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-29 13:49:25,https://ecdysis.org/collections/individual/index.php?occid=1726201,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002158,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,26273,United States,,Henrico,,,,,,12,37.568817,-77.393963,,,,,,,,,,,1968-10-12,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,10,,,,,,,,,,2af878a6-1d5f-49e4-9918-11f8353c496a,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,K. P. Giedd,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,286,Virginia,,,,,,156015,Species,,,,,,,,,1968-10-12,,,,,,,,,,,1968,,,,,,,,,,,,,,SGrant,383d779c-0ed7-41b0-9d1e-a54d03ff09fe,,,
42d8383f-41fe-4e90-b1fd-08d6c6b4b430,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,not-for-profit use only,,,,2017-03-28 10:18:53,https://ecdysis.org/collections/individual/index.php?occid=1866933,,Davidson College,,,,,,,,,,,,,,,,PreservedSpecimen,,,,DCEC00864,Insecta,,DCEC,25b650b5-ada6-47ae-b438-b33707f97724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Kyhl Austin,,,,,,DCH,,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fa6ff6-6290-44c1-8d3d-1965d63750e1,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,,,,Harry Roegner,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,,,,,,,156015,Species,,,,,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f9c38e-e9b7-41fd-919c-6c78b9e105ca,,,
d27613a1-94fb-47bd-9f1e-80cf32370dbe,,,,,,,,,,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Pieris rapae (YPM ENT 815209),,http://creativecommons.org/publicdomain/zero/1.0/,2020-12-23T21:50:47.000Z,http://collections.peabody.yale.edu/search/Record/YPM-ENT-815209,,Yale Peabody Museum,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:9ec068de-9ede-4870-a8fa-0b6c378a7156/full/!1920,1920/0/default.jpg",,,,,,PreservedSpecimen,,,,YPM ENT 815209,Insecta,,ENT,,North America,,5923,USA,,Cochise County,,,1,,,9,31.547874,-110.287193,,in collection,"{ ""irn"": ""1173693"", ""media"": ""101639:9ec068de-9ede-4870-a8fa-0b6c378a7156"", ""mm_repository_id"": ""101639"", ""solr_long_lat"": ""-110.287193,31.547874"" }",,,,,,,,1964-05-09,,,,Pieridae,,,,,,,,Pieris,WGS84,,digital resource,COGE georeferencing spring 2020: annafleming 6/19/2020 9:46:40 PM,GEOLocate,,,2019-07-16,,,Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Lepidoptera; Ditrysia; Papilionoidea; Pieridae; Pierinae,North America; USA; Arizona; Cochise County,,,,,,,,,,1,,,,YPM,,,,Animalia,,,,,,,,,,Sierra Vista,,,,,,,,,,,,5,,,,,,,ICZN,,,urn:uuid:6e7f3eaf-b337-4fc5-9840-9bc9d9d3310b,ENT number 815209; lot count 1,,Lepidoptera,,,,,,,,,YPM,,,,Arthropoda,,,Pieris rapae,,Robert F. Sternitzky,,,,,,,,,,,Pieris rapae,(L.),,,rapae,,Arizona,,,,,,,Species,Animals and Plants: Invertebrates - Insects,,,,,,,,,,,,,,,,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,,,1964,,,,,,,,,,,,,,,,,,
c0d3c516-22df-49bb-afb6-f290b3a8e506,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681116,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211338,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Los Angeles,,,,,,26,,,,,,,,,,,,,1957-06-26,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Palo Verdes Estates,,,,,,,,,,,,6,,,,,,,,,,10601046-b182-4ab2-95a5-004c9d9f5e27,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Jim Lang,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Female,rapae,177,California,,,,,,156015,Species,,,,,,,,,"June 26, 1957",,,,,,,,,,,1957,,,,,,,,,,,,,,,a142ad61-56fc-4e21-8438-9205e1d2f64e,,,
f23f0d0f-dc62-4541-a4fe-7a69359ed401,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681126,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211332,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,22,,,,,,,,,,,,,1952-04-22,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Bedford Drive Canyon,,,"Label reads ""Bedford Dr. Canyon, S.D."" only",,,,,,,,,4,,,,,,,,,,f5583e91-0d0e-4a3f-8c28-032f155c2beb,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Powell,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,113,California,,,,,,156015,Species,,,,,,,,,4/22/52,,,,,,,,,,,1952,,,,,,,,,,,,,,,b4be26de-6451-4f71-90ba-d852bd58b3c6,,,
ebb5c9d4-a24c-47a5-8a83-8de2c23fd2f6,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681187,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212325,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,1000,United States,,San Diego,,,,,,29,32.876736,-117.009184,,,,,,,,,,,1996-05-29,,,,Pieridae,,,,,,,,Pieris,,,,"Marker placed at estimated site center, as described in ""The Lepidoptera of Marine Corps Air Station Miramar..."" (Brown & Bash 2004). Uncertainty extends a 1000 m radius to include all estimated site area.",georef batch tool 2022-12-12,reviewed - high confidence,cmojica (2022-12-12 22:40:33),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Naval Air Station Miramar, Site 10",,,,,,,,,,,,5,,,,,,,,,,951464d6-3c5f-46f8-a047-2811a610b2d0,"Lepidoptera Survey, Site 10",,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,N. Bloomfield,,,,,,,,,,Blacklight,Pieris rapae,"(Linnaeus, 1758)",,,rapae,150,California,,,,,,156015,Species,,,,,,,,,"29 May, 1996",,,,,,,,,,,1996,,,,,,,,,,,,,,,9eb0cb28-e72e-4d07-97dd-53e36d1a9766,,,
